,game_play_id,pickoff_successful,pickoff_time,runner_max_distance,runner_max_x,runner_max_y,fielder_distance,fielder_max_x,fielder_max_y
213,1903_03_TeamNE_TeamA2_147,0.0,3950.0,10.617899389709812,56.76,71.7273,3.079587251564727,60.6756,62.8038
214,1903_04_TeamNC_TeamA1_21,0.0,4550.0,13.140754841332363,54.33,72.9138,4.019011602371908,59.6997,62.8461
215,1903_04_TeamNC_TeamA1_56,0.0,4550.0,13.371967560908898,55.0758,73.9095,4.11972672030561,59.604,62.8113
216,1903_04_TeamNC_TeamA1_78,0.0,4700.0,10.326494425989871,58.7823,72.7524,4.571929841981393,59.9514,60.9378
217,1903_05_TeamND_TeamA2_9,0.0,3750.0,11.759062646316666,54.921,71.5302,7.941025302188631,57.9303,58.1202
218,1903_05_TeamND_TeamA2_42,0.0,3750.0,9.90073615444831,57.0042,70.9878,5.049042183424496,60.2415,59.9052
219,1903_05_TeamND_TeamA2_65,0.0,3700.0,12.133667352041595,57.3651,74.025,5.923957320913109,58.7049,60.3621
220,1903_05_TeamND_TeamA2_69,1.0,4000.0,12.915854609355117,55.1394,73.3641,4.949622212856255,59.0802,61.7133
221,1903_05_TeamND_TeamA2_77,0.0,3800.0,12.233360912684624,56.2815,73.4127,5.592993364022528,58.9227,60.6342
222,1903_05_TeamND_TeamA2_111,0.0,3850.0,11.711721609140133,56.3277,72.7884,5.654224482632434,58.6959,60.8955
223,1903_05_TeamND_TeamA2_112,0.0,3700.0,12.006187862098443,56.4249,73.2363,4.170722365490179,59.6649,62.376
224,1903_05_TeamND_TeamA2_146,0.0,3750.0,13.03980431026478,54.7455,73.1754,4.220273178361798,59.5245,62.7033
225,1903_05_TeamND_TeamA2_194,0.0,3850.0,8.90088275453621,57.7362,70.3011,3.980065708000311,61.0296,60.6348
226,1903_05_TeamND_TeamA2_199,0.0,3850.0,10.16621339240919,57.2961,71.5839,3.589666381434358,60.2073,62.5884
227,1903_05_TeamND_TeamA2_329,0.0,3650.0,12.072448668352253,55.0149,72.087,3.851211519768814,60.1695,61.9692
228,1903_06_TeamND_TeamA2_67,1.0,3700.0,11.949840113574735,56.2353,73.0191,6.7499628932313405,58.0581,59.8437
229,1903_07_TeamND_TeamA2_56,0.0,4200.0,13.614999168931302,54.6102,73.8297,4.127934003832911,60.3051,61.2063
230,1903_07_TeamND_TeamA2_97,0.0,3950.0,10.218939614754559,56.157,70.5993,6.992169242802984,58.65,58.7412
231,1903_07_TeamND_TeamA2_98,0.0,3650.0,9.738799967141741,56.7048,70.4772,3.794254610592178,60.6918,61.2507
232,1903_07_TeamND_TeamA2_100,0.0,3850.0,6.497123278805785,58.5447,67.6713,3.500200499971395,60.2019,62.9811
233,1903_07_TeamND_TeamA2_163,0.0,4150.0,12.054521684828481,55.9905,72.9564,3.2041028213838607,61.0179,61.7976
234,1903_07_TeamND_TeamA2_254,0.0,8200.0,66.25358767840426,18.6651,112.2897,76.35709217630016,9.9795,117.9627
235,1903_09_TeamNJ_TeamB_28,0.0,4550.0,12.534482015623936,54.4332,72.1458,4.569538727267775,59.2569,62.3463
236,1903_09_TeamNJ_TeamB_30,0.0,4550.0,11.24084559541674,57.2049,72.8565,3.2950229286000425,60.3729,63.2085
237,1903_09_TeamNJ_TeamB_34,0.0,4500.0,10.812428785892646,57.4881,72.5316,4.581118858968849,60.1842,60.6318
238,1903_09_TeamNJ_TeamB_37,0.0,4550.0,11.31929834618736,57.354,73.0533,4.10969889407971,59.5476,64.0206
239,1903_09_TeamNJ_TeamB_39,0.0,4550.0,10.728690099448308,56.9541,72.0306,4.339097641215283,59.3043,63.4581
240,1903_09_TeamNJ_TeamB_86,0.0,4700.0,11.742428090050192,59.0643,74.454,3.649145593149172,60.588,61.6386
241,1903_09_TeamNJ_TeamB_87,0.0,4550.0,11.814480710128562,59.0022,74.5059,3.3011000121171747,61.3248,61.2861
242,1903_09_TeamNJ_TeamB_94,0.0,4650.0,9.498094424672773,58.2039,71.4285,3.8965360578339334,61.6386,60.2961
243,1903_09_TeamNJ_TeamB_99,0.0,4600.0,10.387751364467674,57.51,72.0261,4.281465521290583,60.687,60.5391
244,1903_09_TeamNJ_TeamB_103,0.0,4550.0,9.539230105726563,56.6322,70.1121,3.5375332676880946,60.3057,62.4567
245,1903_09_TeamNJ_TeamB_120,0.0,4550.0,9.875384762124462,57.4248,71.3142,2.7674972032506204,61.6287,61.7382
246,1903_09_TeamNJ_TeamB_138,0.0,4650.0,9.929840214726513,57.3783,71.3466,4.463243534695368,60.393,60.5769
247,1903_09_TeamNJ_TeamB_141,0.0,4550.0,11.36425034043161,57.06,72.9054,3.4203669408412924,61.2921,61.152
248,1903_09_TeamNJ_TeamB_167,0.0,4550.0,11.727246037326921,55.6635,72.2367,3.4854535027740687,60.1992,63.081
249,1903_09_TeamNJ_TeamB_207,1.0,4700.0,9.555671321785818,58.0536,71.3925,2.8712622607487504,61.3632,61.8897
250,1903_09_TeamNJ_TeamB_208,0.0,4650.0,12.36281645338148,59.1201,75.1467,2.686307849074639,61.3581,62.2215
251,1903_10_TeamNJ_TeamB_45,1.0,3600.0,14.016286592746306,54.3012,74.0919,3.5115299870569228,61.0305,61.2894
252,1903_10_TeamNJ_TeamB_48,0.0,3850.0,10.928134474373927,55.6674,71.1141,3.2950229286000425,60.3729,63.2085
253,1903_10_TeamNJ_TeamB_55,0.0,3700.0,10.875074916983335,57.027,72.2733,3.745845134278776,59.9055,63.936
254,1903_10_TeamNJ_TeamB_56,0.0,3750.0,11.686814986128601,56.487,72.882,4.216530949726332,59.6703,62.217
255,1903_10_TeamNJ_TeamB_57,0.0,3650.0,10.526488307598127,56.7831,71.6268,4.292151666705173,59.6163,62.1444
256,1903_10_TeamNJ_TeamB_71,1.0,3900.0,13.044166299537888,54.7173,73.155,2.7272944560498034,60.9924,62.9835
257,1903_10_TeamNJ_TeamB_148,0.0,3750.0,10.541002260696086,58.3617,72.7641,3.1508670949438704,60.9972,61.9233
258,1903_10_TeamNJ_TeamB_153,0.0,3650.0,12.149453458077854,58.0479,74.4258,3.2950229286000425,60.3729,63.2085
259,1903_12_TeamNC_TeamA1_30,0.0,3850.0,10.924458643337887,56.3832,71.8059,4.621075530653011,59.1687,62.4711
260,1903_12_TeamNC_TeamA1_32,0.0,3850.0,11.435253096018473,55.86,72.0207,4.618698099031808,59.3478,61.9329
261,1903_12_TeamNC_TeamA1_140,0.0,3850.0,12.600930012106252,54.7602,72.5805,5.077905759267299,58.9119,61.7865
262,1903_12_TeamNC_TeamA1_196,0.0,3900.0,12.954538394323434,54.6006,72.9195,6.167260023705827,58.2888,60.573
263,1903_13_TeamNG_TeamA3_151,0.0,3850.0,12.303368776477438,55.5261,72.8886,4.0092515860195155,59.6364,63.8598
264,1903_13_TeamNG_TeamA3_155,0.0,3800.0,13.084516463362332,55.6368,73.9914,3.685795470451393,59.9904,63.1215
265,1903_14_TeamNG_TeamA3_63,0.0,3800.0,11.955849609709885,56.3211,73.0938,3.5451259836570026,60.1776,62.8764
266,1903_14_TeamNG_TeamA3_88,0.0,3700.0,9.75607068701329,56.6346,70.4301,3.3060235480105087,60.3843,63.0627
267,1903_14_TeamNG_TeamA3_101,0.0,3500.0,12.332996052054826,56.0397,73.3527,3.463997933024787,60.9018,61.5174
268,1903_15_TeamNG_TeamA3_65,0.0,3800.0,12.879979994161483,56.598,74.4243,4.0453075260108475,59.6409,63.0273
269,1903_15_TeamNG_TeamA3_134,0.0,3750.0,11.300695094108153,56.7252,72.5781,2.617217468992596,61.0338,63.8838
270,1903_15_TeamNG_TeamA3_184,0.0,3750.0,12.802089782531606,55.1898,73.257,2.83176386727425,61.0584,62.475
271,1903_15_TeamNG_TeamA3_263,0.0,3650.0,11.344440860615382,57.5808,73.2306,3.4558502571726137,60.1896,63.8406
272,1903_16_TeamNI_TeamA3_16,0.0,4650.0,12.3567612140075,55.4457,72.8889,4.5709063652628,59.1606,62.7276
273,1903_17_TeamNI_TeamA3_18,0.0,3900.0,12.80250984533892,56.0043,73.9161,3.338371369395565,60.3114,63.3792
274,1903_17_TeamNI_TeamA3_19,0.0,3950.0,12.223864559540894,56.2185,73.353,5.821395644516869,58.2021,65.7186
275,1903_17_TeamNI_TeamA3_53,0.0,3600.0,11.606693207369613,58.3356,73.9635,3.2712599224152155,60.5388,62.5974
276,1903_17_TeamNI_TeamA3_129,0.0,3850.0,12.580502446643381,55.1091,72.8862,4.488510331947562,59.2098,62.916
277,1903_19_TeamNL_TeamB_85,0.0,3900.0,11.043353531423323,56.5425,72.1005,3.3281430768523164,60.6321,62.2143
278,1903_19_TeamNL_TeamB_87,0.0,3800.0,12.353341250042437,57.2244,74.1966,2.600129923676896,61.2645,62.5815
279,1903_19_TeamNL_TeamB_126,0.0,3950.0,12.70946666111525,54.6516,72.6255,3.6785130596478792,60.3513,61.9908
280,1903_20_TeamNL_TeamB_85,0.0,4100.0,14.781314247725064,53.7588,74.6331,4.800012684358244,58.8405,63.546
281,1903_20_TeamNL_TeamB_86,0.0,4100.0,11.791130514501148,55.7337,72.3876,4.197117092719718,59.4741,63.1254
282,1903_20_TeamNL_TeamB_87,0.0,4350.0,11.862586832980401,55.185,71.9607,4.508864718529488,59.1852,62.9409
283,1903_20_TeamNL_TeamB_91,0.0,4300.0,13.196757863202611,54.9645,73.5843,4.859105927019909,58.9467,62.3796
284,1903_20_TeamNL_TeamB_93,0.0,3850.0,12.200757286742496,55.479,72.7095,3.4920751667167806,60.1827,63.1452
285,1903_20_TeamNL_TeamB_135,0.0,4800.0,13.110973487884117,55.1904,73.665,3.8765131239298025,59.8374,62.8842
286,1903_20_TeamNL_TeamB_172,0.0,4200.0,11.483505357685862,55.8447,72.0723,4.048616974968123,59.7621,62.475
287,1903_20_TeamNL_TeamB_173,0.0,4050.0,11.521612859751881,55.5696,71.8629,3.449011123496128,60.2778,62.8689
288,1903_20_TeamNL_TeamB_177,0.0,3900.0,10.281547745840603,57.2379,71.685,4.127196571524069,60.6819,60.7611
289,1903_20_TeamNL_TeamB_209,0.0,4300.0,10.622227262208238,56.1672,71.1891,4.976539418109737,58.6683,63.4113
290,1903_21_TeamNL_TeamB_13,0.0,3700.0,12.086121297173879,55.5195,72.5916,4.9924220825166605,59.6484,60.6405
291,1903_21_TeamNL_TeamB_15,0.0,3600.0,12.480103416638828,55.7544,73.3131,4.071778344900421,59.6661,62.7504
292,1903_21_TeamNL_TeamB_28,0.0,3650.0,13.299181352248713,55.2276,73.9404,3.532330327135332,60.2871,62.5269
293,1903_21_TeamNL_TeamB_64,1.0,3550.0,11.462746606725627,56.1177,72.2892,4.892154556021306,58.884,62.4918
294,1903_21_TeamNL_TeamB_83,0.0,3650.0,12.115467110268597,55.5285,72.6393,4.504035390624722,59.685,65.7954
295,1903_22_TeamNA_TeamA1_63,0.0,3650.0,11.232395766264649,56.0388,71.9097,3.2901821180597315,60.4047,63.039
296,1903_22_TeamNA_TeamA1_143,0.0,3550.0,13.588081987168025,53.7624,72.9711,5.4292775154710995,59.0091,66.4743
297,1903_22_TeamNA_TeamA1_144,0.0,3750.0,12.186329999224544,54.5802,71.7903,3.344395384819207,60.3981,62.8164
298,1903_22_TeamNA_TeamA1_155,0.0,3800.0,13.483613017659621,55.0845,74.0616,3.5846166447752883,60.4389,62.0256
299,1903_22_TeamNA_TeamA1_156,0.0,3900.0,13.03451375272588,55.5762,73.8807,3.746369082191453,60.2583,62.0265
300,1903_22_TeamNA_TeamA1_159,0.0,3650.0,12.874008166068565,55.8171,73.8645,4.257521500826512,59.4813,62.7258
301,1903_22_TeamNA_TeamA1_163,0.0,3600.0,12.3435645568855,55.9542,73.2987,4.027008796861511,60.2013,61.5432
302,1903_22_TeamNA_TeamA1_211,0.0,3600.0,12.475185838295152,54.6525,72.2919,3.500886180669122,60.3717,62.3838
303,1903_22_TeamNA_TeamA1_212,0.0,3850.0,12.169748284167586,54.7485,71.9493,3.6968336965571,60.0633,62.7033
304,1903_23_TeamNA_TeamA1_15,0.0,3850.0,11.997558771683515,55.3668,72.3288,3.004269037553068,61.0425,62.1294
305,1903_23_TeamNA_TeamA1_93,0.0,3850.0,11.597730951354233,56.2035,72.5397,4.225654459370761,59.9727,61.5396
306,1903_23_TeamNA_TeamA1_134,1.0,3750.0,11.455097524683062,55.2837,71.4753,4.077959931142043,59.6958,62.6022
307,1903_23_TeamNA_TeamA1_163,1.0,3850.0,11.52160542329063,55.0413,71.3088,3.695100633271035,60.4134,61.8381
308,1903_23_TeamNA_TeamA1_165,1.0,3750.0,13.240465608882493,54.0423,72.7611,3.087813274794966,60.9495,62.1237
309,1903_23_TeamNA_TeamA1_167,0.0,3800.0,11.628520441139536,55.0167,71.4414,3.1047244805296357,61.0083,61.9917
310,1903_23_TeamNA_TeamA1_170,0.0,3750.0,13.753537564568617,53.5371,72.9723,3.667097953423113,60.0108,64.1682
311,1903_23_TeamNA_TeamA1_173,0.0,3700.0,12.038017914092,54.8847,71.9019,3.2450606173074776,60.8691,61.95
312,1903_23_TeamNA_TeamA1_175,0.0,3750.0,12.154708469148902,54.9597,72.1482,3.760701689844602,60.483,61.5954
313,1903_24_TeamNA_TeamA1_86,0.0,3700.0,12.514823649177,54.756,72.4545,5.582115469962982,58.6752,61.0872
314,1903_24_TeamNA_TeamA1_91,0.0,3750.0,12.627046917232859,54.9168,72.7695,2.8910752670935427,60.8682,62.8164
315,1903_24_TeamNA_TeamA1_92,0.0,3700.0,12.74234845583812,54.72,72.7395,3.8647686036812106,59.9202,62.5896
316,1903_25_TeamNH_TeamA3_10,0.0,3800.0,11.99195089549653,56.0784,72.9474,2.7014705661916807,61.0767,62.7855
317,1903_25_TeamNH_TeamA3_13,0.0,3800.0,13.745637494128818,55.263,74.538,2.7164387900337488,61.3497,62.1783
318,1903_25_TeamNH_TeamA3_59,0.0,3800.0,11.729462661605595,56.6544,73.0623,2.952827704082989,60.6879,63.558
319,1903_25_TeamNH_TeamA3_183,0.0,3850.0,11.54584903071229,57.8646,73.6374,3.6445337973463805,60.0588,62.961
320,1903_25_TeamNH_TeamA3_194,0.0,3900.0,13.21260410744226,55.9275,74.3679,3.1580900256325837,60.6402,62.6511
321,1903_25_TeamNH_TeamA3_200,0.0,3800.0,12.650397157797064,56.6577,74.1888,3.4868914307732624,60.1629,63.3732
322,1903_25_TeamNH_TeamA3_213,0.0,3850.0,10.194446591159327,56.5875,71.0013,5.381608221526351,58.4373,65.0172
323,1903_25_TeamNH_TeamA3_274,0.0,3750.0,10.374538719384104,58.1946,72.4704,3.1268576318726162,61.3608,61.4985
324,1903_25_TeamNK_TeamB_24,0.0,3600.0,11.743698337832077,56.0343,72.588,3.4115472911862144,60.417,62.52
325,1903_25_TeamNK_TeamB_41,0.0,3650.0,10.772747824951628,57.1503,72.2385,4.133701872414123,60.5457,60.8982
326,1903_25_TeamNK_TeamB_48,0.0,4050.0,10.818186229678249,57.0267,72.2013,3.209963551194938,60.5646,62.7186
327,1903_25_TeamNK_TeamB_105,1.0,4150.0,12.658575435253368,54.4962,72.3939,4.526698757372753,59.1438,63.1116
328,1903_25_TeamNK_TeamB_111,0.0,4050.0,12.538750994018507,55.3491,73.0464,3.785912245417216,60.0468,62.4459
329,1903_25_TeamNK_TeamB_125,1.0,4100.0,11.230790455707028,56.7195,72.4851,3.7202776468968053,59.9205,63.7332
330,1903_25_TeamNK_TeamB_151,1.0,4050.0,2.167697638048258,62.3124,65.3535,3.7083426662054904,60.2574,62.1189
331,1903_26_TeamNH_TeamA3_22,0.0,3650.0,12.113779808548616,56.1654,73.1727,3.1706951319860432,60.7725,64.9935
332,1903_26_TeamNH_TeamA3_128,0.0,3650.0,11.17074259169908,56.8494,72.5097,2.0680980175030426,61.6881,62.955
333,1903_26_TeamNH_TeamA3_142,0.0,3650.0,12.812712569943955,54.648,72.7674,2.3296760719035596,61.3314,63.324
334,1903_26_TeamNH_TeamA3_144,0.0,3600.0,12.785944606872034,55.5153,73.5126,2.5082908862410696,61.3425,62.6322
335,1903_26_TeamNK_TeamB_17,0.0,4300.0,13.05818060833897,54.2508,72.7152,7.311142538618712,59.0637,69.3417
336,1903_26_TeamNK_TeamB_21,0.0,4450.0,14.533923792974834,52.4475,72.9117,4.191350160747731,59.4597,63.9492
337,1903_26_TeamNK_TeamB_61,0.0,4500.0,12.23870706774208,56.2758,73.4151,3.690830272445482,60.0033,63.0075
338,1903_26_TeamNK_TeamB_115,1.0,4150.0,9.965160181351832,58.2408,72.0156,4.108073690916462,59.6604,62.6187
339,1903_26_TeamNK_TeamB_148,0.0,4150.0,11.692431767600787,57.3804,73.5156,4.43934807038151,59.2041,63.4548
340,1903_26_TeamNK_TeamB_156,1.0,4000.0,12.254163687498226,56.8104,73.8144,4.119036598526412,59.6553,62.5947
341,1903_26_TeamNK_TeamB_234,1.0,3650.0,12.488920348052513,55.9731,73.4985,3.9929387485910683,59.7708,62.6517
342,1903_27_TeamNK_TeamB_8,0.0,3894.0,12.978103248549074,55.4193,73.6824,4.841468270060233,58.9041,64.647
343,1903_27_TeamNK_TeamB_9,0.0,3894.0,11.786046130912606,55.3758,72.0432,3.645791185737329,60.0777,64.4172
344,1903_27_TeamNK_TeamB_120,0.0,3696.0,13.002125097460024,56.4393,74.466,3.142631854035724,60.8607,62.172
345,1903_28_TeamNF_TeamA2_35,0.0,4450.0,11.160557877185166,56.2398,71.9943,5.404448834062546,58.4292,62.2044
346,1903_28_TeamNF_TeamA2_78,0.0,4600.0,11.893561036544106,56.6394,73.2549,5.199108019651063,58.4412,63.5538
347,1903_28_TeamNF_TeamA2_217,0.0,4200.0,13.166037917688067,54.6798,73.2867,7.198764744037692,57.5646,59.7774
348,1903_29_TeamNF_TeamA2_19,0.0,4400.0,12.863733428907803,54.6378,72.8289,4.109453065798417,60.2997,61.2453
349,1903_29_TeamNF_TeamA2_98,0.0,3850.0,13.250934189331705,54.9561,73.6488,4.69747638844519,59.8047,60.9267
350,1903_29_TeamNF_TeamA2_99,0.0,3800.0,13.31658481893912,56.3256,74.7678,4.167375317870956,60.1446,61.3698
351,1903_29_TeamNF_TeamA2_103,0.0,4050.0,12.638679060724654,56.6238,74.1522,2.675312619115756,61.2027,62.5356
352,1903_29_TeamNF_TeamA2_107,0.0,4000.0,12.053495652714199,57.4659,73.992,4.837566371637704,58.8462,62.9874
353,1903_29_TeamNF_TeamA2_173,0.0,4700.0,13.56961182237724,54.7347,73.8786,3.8737703610307164,59.9616,62.4237
354,1903_29_TeamNF_TeamA2_174,0.0,3950.0,12.979907162225773,55.6833,73.8951,3.1403191955595866,60.8148,65.0115
355,1903_29_TeamNF_TeamA2_176,0.0,4200.0,12.859814182561118,54.7491,72.9312,2.496783284548344,61.1442,63.7227
356,1903_29_TeamNF_TeamA2_178,0.0,4000.0,13.685618195025027,54.7833,74.0733,3.585680784732523,60.1446,62.8383
357,1903_29_TeamNF_TeamA2_261,0.0,3750.0,12.454824529073061,55.437,73.0119,3.4899860300580046,60.2103,64.2876
358,1903_29_TeamNF_TeamA2_263,0.0,3900.0,13.004206152241665,54.2685,72.6558,3.767684282155289,59.9499,62.877
359,1903_29_TeamNF_TeamA2_264,0.0,3950.0,13.515579343853524,54.3192,73.4274,3.315912702409401,60.3264,63.5055
360,1903_30_TeamNB_TeamA1_70,0.0,3850.0,13.768108915896912,55.503,74.7462,3.802100842955119,60.1905,65.2395
361,1903_30_TeamNF_TeamA2_26,0.0,3700.0,7.517717293168191,57.8535,68.4393,6.941075526170278,57.6807,60.0801
362,1903_30_TeamNF_TeamA2_27,0.0,600.0,7.1568810420461775,57.6861,59.6676,10.797578436853334,68.1003,73.4727
363,1903_30_TeamNF_TeamA2_29,0.0,3550.0,10.648408275418445,55.161,70.0818,6.5705238147350205,57.8688,60.498
364,1903_30_TeamNF_TeamA2_120,0.0,3700.0,12.979183371845856,54.6636,73.0146,6.173335540046404,58.2384,60.6501
365,1903_30_TeamNF_TeamA2_129,0.0,4000.0,12.076938168675037,56.0304,73.0179,3.5959818700877784,60.3156,62.2677
366,1903_30_TeamNF_TeamA2_177,0.0,3700.0,10.06638255631088,56.772,70.9995,5.665021639852756,58.6809,60.9003
367,1903_30_TeamNF_TeamA2_204,0.0,3750.0,9.325764586885091,56.3268,69.4269,3.069746023696422,60.5784,63.8685
368,1903_30_TeamNF_TeamA2_227,0.0,3800.0,11.993634501684635,55.8426,72.753,3.718649428219879,60.4002,61.8135
369,1903_30_TeamNF_TeamA2_239,0.0,3850.0,12.027393491941632,55.0935,72.1026,4.780357857943276,59.5482,61.1673
370,1903_30_TeamNF_TeamA2_241,0.0,3750.0,11.161123338625016,55.6503,71.4333,4.894014643419043,59.1423,61.7094
371,1903_31_TeamNB_TeamA1_21,0.0,650.0,8.502156926921543,57.78,69.8001,4.656880867061125,59.3811,61.755
372,1903_31_TeamNB_TeamA1_23,0.0,550.0,9.64892596302822,57.1806,70.8078,5.153589867267282,58.524,64.2642
373,1903_31_TeamNB_TeamA1_108,0.0,600.0,16.589691330763213,53.9733,77.1222,3.3756731195422383,60.327,62.9901
